Name,Description,IsProperty,IsActive,RowGUID,OwnerID,ItemID
"To stage 1 from stage 2",,0,-1,"{E0E1F527-02F7-4044-94C2D130711DA5A1}",1012,5050
"To stage 1 from stage 3",,0,-1,"{9188661E-4509-44EF-8A513386CCFF4D11}",1012,5051
"Financial assets at amortised cost. Purchased credit-impaired financial assets",,0,-1,"{AA394FC4-8DDE-4C2F-B5918309C3B51537}",1012,5052
"Financial assets at fair value through other comprehensive income. Purchased credit-impaired financial assets",,0,-1,"{219B0848-C50A-4C20-922180235E8AFA5B}",1012,5053
"Non-trading non-derivative financial assets measured at a cost-based method. LOCOM",,0,-1,"{E5162A19-3E48-4844-83686E73C4DEFA5B}",1012,5054
"Other non-trading non-derivative financial assets. LOCOM",,0,-1,"{A2CAC9E7-3CA4-4C88-B127FF37E75F4F0D}",1012,5055
"Accounting portfolios for trading financial instruments. Cost based method or LOCOM",,0,-1,"{013D2BED-BAAF-4FA9-B59BBF282F31F16E}",1012,5056
"Hedge accounting. At cost based method or LOCOM",,0,-1,"{427DA81A-FB50-4A0B-974F24D2AACD341C}",1012,5058
"Accounting mismatch",,0,-1,"{6B50B183-52DC-4FCA-B326D90AA752CFB1}",1012,5059
"Hybrid contract",,0,-1,"{EB244FC9-0083-4C91-AD5A478D95A5A3D6}",1012,5060
"Management on a fair value basis",,0,-1,"{2A496456-2F36-432C-8E86CFBBB9EFB437}",1012,5061
"Management for credit risk",,0,-1,"{AA3BFD24-A785-4EB6-9DBBAE6F36EA7099}",1012,5062
"Adjustments to carrying amount",,-1,-1,"{18B396E4-C0A7-40F0-8BA090D0665E1680}",1012,5067
"All assets, all liabilities",,0,-1,"{5C43DAAF-2522-4517-8C4968EECCD26D91}",1012,5089
"Low credit risk",,0,-1,"{EDB3A3CA-6B4B-41E4-A3EDAE8FE20F5E62}",1012,5090
"IFRS 9 impairment",,0,-1,"{924EDE09-46D9-4E41-BC4C8746545BB8A9}",1012,5091
"IAS 37 or IFRS 4",,0,-1,"{761C832D-ACEF-4FEF-AFD43927A8034308}",1012,5092
"IFRS 9 fair valued commitments and financial guarantees",,0,-1,"{F8BCC2AF-A2B5-4069-B74578A1E43953BF}",1012,5093
"IAS 39",,0,-1,"{14729590-440A-4BA2-BFF598E934C874E0}",1012,5094
"Positive fair value",,-1,-1,"{E46A9AF0-76A4-46D7-9CB572E4B3D48CC7}",1012,5095
"Negative fair value",,-1,-1,"{5ED09A2F-4C39-4A72-B1E4D267CCA7E6F1}",1012,5096
"Fair value hedge",,0,-1,"{7229ED10-B62E-4D65-8F694A05F9EC62BE}",1012,5097
"Cash flow hedge",,0,-1,"{EB97EC6D-98FF-4F34-846E1514207C12DD}",1012,5098
"Hedge of net investments in a foreign operation",,0,-1,"{43103247-F615-4FE8-85E038F483B60738}",1012,5099
"Portfolio fair value hedge of interest rate risk",,0,-1,"{CCF71FA9-F077-4357-B57F0AFABDC14298}",1012,5100
"Portfolio cash flow hedge of interest rate risk",,0,-1,"{53EDC837-1A43-46E9-A67F30319751294E}",1012,5101
"Cost price hedge",,0,-1,"{C060AF8A-5E7E-4D4A-BF6755746FD4924D}",1012,5102
"Fair value hedge. Micro hedge",,0,-1,"{A5391DF0-6A23-4194-95894E1E6B431FAB}",1012,5103
"Fair value hedge. Macro hedge",,0,-1,"{5B3B7C81-CEB6-46B5-865911186081245C}",1012,5104
"Fair value hedge. Micro hedge. Individual instrument",,0,-1,"{55974AD3-6C67-4923-A1361287946C80BC}",1012,5105
"Fair value hedge. Micro hedge. Net position hedge",,0,-1,"{984159E3-0997-47A3-9E8F1863705B6A17}",1012,5106
"Fair value hedge. Micro hedge. Continued",,0,-1,"{045E03D9-FB3F-4DB5-89FB302F927B39DD}",1012,5108
"Fair value hedge. Micro hedge. Discontinued",,0,-1,"{F9E85230-7447-4D96-987485D066D18FAC}",1012,5109
"Accounting Hedges. Ineffectiveness in profit or loss",,0,-1,"{41330457-AB21-4930-AB3678C8144498DB}",1012,5110
"Fair value changes",,0,-1,"{FA90E241-7215-49C5-A23609B32B48A928}",1012,5111
"Economic hedge",,0,-1,"{BF237B37-8766-4486-89390BE4A9E6A55B}",1012,5112
"Economic hedge. With use of fair value option",,0,-1,"{1032ACD0-571F-48C7-8FDF1C01383B91AA}",1012,5113
"Economic hedge. Other",,0,-1,"{909EAC2F-5481-4974-A9862F6397903FC9}",1012,5114
"Short positions, Deposits, Debt securities issued, Other financial liabilities",,0,-1,"{CA8E915F-43B2-4FB1-A0A68BAF07E1BC81}",1012,5115
"Not applicable / all hedges",,0,-1,"{66D1A80C-E5ED-4808-AC115596961A3861}",1012,5116
"Hedges other than cash flow hedge and hedge of net investment in a foreign operation",,0,-1,"{C7C291E1-2711-4D57-BFF6CAFCCCBA3C9C}",1012,5117
"Other than certificates of deposits, asset-backed securities, covered bonds, hybrid contracts",,0,-1,"{19C07790-BE9D-40D1-94C5B51BA44D637D}",1012,5118
"Other than certificates of deposits, asset-backed securities, covered bonds, hybrid contracts. Convertible compound financial instruments",,0,-1,"{06FFE794-9895-489A-8BAC72758BC99D07}",1012,5119
"Other than certificates of deposits, asset-backed securities, covered bonds, hybrid contracts. Non-convertible",,0,-1,"{D7E79888-4C59-4C8C-809924399E01CACC}",1012,5120
"Asset-backed securities",,0,-1,"{5E8503EA-9C7B-4A38-8FB125AD287181B8}",1012,5121
"Certificates of deposits",,0,-1,"{57C0C1D0-EDEE-4684-A6C07FDC85740963}",1012,5122
"Covered bonds",,0,-1,"{8682F315-6B2B-46BC-82858331B067AFA2}",1012,5123
"Hybrid contracts",,0,-1,"{0F12CBCE-512C-4782-991E7869E0CC7A67}",1012,5124
"Current accounts / overnight deposits",,0,-1,"{2514FB02-2AC9-4A5D-A32BCB4BF42A1E82}",1012,5125
"Redeemable at notice",,0,-1,"{00AC6544-D96C-4A30-A9871FCDE275142A}",1012,5126
"Repurchase agreements",,0,-1,"{30753037-C215-4878-A80D88B809E6C081}",1012,5127
"With agreed maturity",,0,-1,"{39ED446B-A1F5-4944-91F91FBAB40CDD93}",1012,5128
"Credit spread option",,0,-1,"{CF227FC0-0FDA-43BE-B0E0E28C033EC4BB}",1012,5130
"Option",,0,-1,"{A364106B-E28D-464D-981D318F019513B9}",1012,5131
"Other than Credit default swaps, Credit spread options, Total return swaps",,0,-1,"{2C8C87B3-4B72-48A5-99BEA73BE74196FD}",1012,5132
"Other than options",,0,-1,"{EB2B0BD7-0A92-4B44-9E8F323D16630E76}",1012,5133
"Capital",,0,-1,"{B950184F-8136-4F55-998A6D22E7DEC490}",1012,5134
"Capital. Paid up",,0,-1,"{10254FB4-767E-4EC2-AC54039339306DAF}",1012,5135
"Capital. Unpaid which has been called up",,0,-1,"{53B82F42-6830-4F8E-82B03BA880453EFF}",1012,5137
"Other than capital. Equity component of compound financial instruments",,0,-1,"{500078A7-4BDC-48A7-8DA2DD9EF499D392}",1012,5138
"Other than capital. Other than equity component of compound financial instruments",,0,-1,"{825E33C6-12FC-43F1-870641993DF729CB}",1012,5139
"Other than capital",,0,-1,"{4B6BFC7D-800D-40AA-A2D8965F4A2AA2FE}",1012,5140
"Advances that are not loans",,0,-1,"{8AE31396-9B67-43FE-8723E2E67A299128}",1012,5141
"On demand [call] and short notice [current account]",,0,-1,"{AA6DEE8F-BA93-438E-8BE34AF9AE840968}",1012,5142
"Term loans. Credit card debt",,0,-1,"{E0A1093B-705D-46DD-B77E78897E4C14C7}",1012,5143
"Term loans. Finance leases",,0,-1,"{655ED335-395A-4072-B85A72334C504823}",1012,5144
"Term loans. Other than Trade receivables, Credit card debt, Finance leases, Reverse repurchase loans",,0,-1,"{07FE4F10-9753-4100-ADF92DFDF0A87BDC}",1012,5145
"Term loans. Reverse repurchase loans",,0,-1,"{CD044647-B709-43E0-8EA4B31459E78188}",1012,5146
"Term loans. Trade receivables",,0,-1,"{EB8CF550-9550-47FB-B70CC5FDBB6957CE}",1012,5147
">= 1 day <= 30 days",,0,-1,"{75F30B11-1B92-4293-AC51585942203838}",1012,5149
"Employee benefits. Other than pension and other post-employment defined benefit obligations",,0,-1,"{563F7B84-644A-4AAB-B3984EA8EA7D01E1}",1012,5153
"Employee benefits. Pension and other post-employment defined benefit obligations",,0,-1,"{823ECCF5-B4E1-4DE3-90A3B28B6F74B571}",1012,5154
"Other than Employee benefits, Restructuring, Pending legal issues and tax litigation, Off-balance sheet exposures subject to credit risk",,0,-1,"{C2EB0EBD-E551-4F60-AF65325594A15FDD}",1012,5156
"Pending legal issues and tax litigation",,0,-1,"{920CB17B-94EC-41D4-838F1DE019BD17F1}",1012,5157
"Restructuring",,0,-1,"{0EDD5519-0D66-4863-BFB1313DEF9241E7}",1012,5158
"Other non-trading non-derivative financial assets. Other than LOCOM",,0,-1,"{4E6C0F7B-94DE-429D-A3B3787E971CDAA7}",1012,6000
"Non-trading non-derivative financial assets measured at fair value to equity. Subject to impairment",,0,-1,"{04FBF4E4-614C-4FF9-86BF46DB9222217C}",1012,6001
"Non-trading non-derivative financial assets measured at fair value to equity. Not subject to impairment",,0,-1,"{E16B5902-482A-420D-85490A928D890304}",1012,6002
"Accounting portfolios for financial assets measured at cost based methods",,0,-1,"{2EE3BF83-4B44-460D-B8D4FD964A13FE2E}",1012,6003
"Accounting portfolios for financial assets measured at fair value through equity subject to impairment",,0,-1,"{B106A1AC-49D0-4607-8C57BE72D6A6DFB4}",1012,6004
"Accounting portfolios for financial assets at fair value or strict LOCOM not subject to impairment",,0,-1,"{9E70FB2F-449C-4E6C-B1B677092C2052CE}",1012,6005
"Accounting portfolios for financial and non-financial assets",,0,-1,"{49A2938F-78B3-4761-A2438B20441E9C0A}",1012,6006
"Management of credit risk. Upon designation",,0,-1,"{371E0A59-413C-42E2-BD9B067F4B045DE0}",1012,6007
"Management of credit risk. After the designation",,0,-1,"{20A0BD9F-065A-48DA-BC6720921CA1EC27}",1012,6008
"n-GAAP",,0,-1,"{A31BE89C-69F0-4034-82ACF178AD76F3BF}",1012,6009
"Subject to impairment",,0,-1,"{9E2DE34B-6826-480B-94B673F5C2C96C4E}",1012,6010
"Not subject to impairment",,0,-1,"{5F208F30-3A15-46A6-88DF9789C6A18F7C}",1012,6011
"Hedging item",,0,-1,"{87919B77-5251-40ED-AD129E2AF861F04D}",1012,6012
"Accounting portfolios for financial assets under IFRS",,0,-1,"{3E7E3211-2587-4870-86F5BE3A202D8380}",1012,6013
"Accounting portfolios for financial liabilities under IFRS",,0,-1,"{E2A1072E-9799-4780-B321127D2F996162}",1012,6014
"Accounting portfolios for financial assets under GAAP",,0,-1,"{BCA0EBDE-D48A-45B7-BF49397224F508D0}",1012,6015
"Accounting portfolios for financial liabilities under GAAP",,0,-1,"{50D3FE85-B2D5-4F91-A03B173F13999B37}",1012,6016
"Carrying amount of non-derivative financial assets (net of direct short positions)","Aggregated accounting value to a certain counterparty net of short postitions whose underlying asset is that counterparty",-1,-1,"{23AA6BC3-949F-48F7-82ED032F83B112B9}",1012,6017
"Financial liabilities held for trading, trading financial liabilities","Financial assets included in any of these categories",0,-1,"{684E5C1C-F920-45F1-AFFE9F966AAA8FD1}",1012,6018
"Financial assets at fair value through other comprehensive income, non-trading non-derivative financial assets measured at fair value to equity","Financial assets included in any of these categories",0,-1,"{7269EC2C-9C56-4373-93EFFBFB61FEF0AD}",1012,6019
"< 3 months",,0,-1,"{13EB29E4-F7F6-47B4-A48498CB43DC3196}",1012,6029
">= 3 months < 1 year",,0,-1,"{1331CBB6-A712-4789-BCFE4D7DF487DA8F}",1012,6030
">= 1 year < 2 years",,0,-1,"{C4243EAC-A9E3-4357-92C1955BE0AFDD9B}",1012,6031
">= 2 years < 3 years",,0,-1,"{1A7550A2-D584-4EE8-ADE274E0FC5E29E7}",1012,6032
">= 3 years < 5 years",,0,-1,"{4B07419F-8980-41BC-B34C2B59B6E18041}",1012,6033
">= 5 years < 10 years",,0,-1,"{F8673062-E781-430C-8F394AA638383709}",1012,6034
">= 10 years",,0,-1,"{248EA832-0DA9-44CD-839A9EC5522BC3A6}",1012,6035
"All financial liabilities other than derivatives and short positions",,0,-1,"{A2FCCC83-3ACE-4401-8234BF4A6E911B0C}",1012,6036
"CQS 1-2",,0,-1,"{C845FA10-567B-4C41-9AFE4D4C757F517C}",1012,6037
"CQS 4-6",,0,-1,"{E63F9B31-31F3-49DC-B51A546A87E05AE6}",1012,6039
"Current reporting period",,0,-1,"{8C9E8D70-7377-42EC-AA875DCEF008DF1B}",1012,6042
"Previous reporting periods",,0,-1,"{04BA186C-9E29-4EB6-95DF96118C35015E}",1012,6043
"Current and previous reporting periods",,0,-1,"{A6EA6F23-F1D0-43CE-B1CD67842566FFFD}",1012,6044
"Number of loss events subject to loss adjustments (flow)",,-1,-1,"{402CEA93-B5E0-4463-980C941F38A59C3D}",1012,6045
"Amount of loss adjustments (flow)",,-1,-1,"{DAD0773B-811C-4F6F-836361ACA8C7A30C}",1012,6046
"Direct recoveries",,0,-1,"{7BBCD160-E864-428A-9EF9C7A8AC6A7CF7}",1012,6047
"Recoveries from insurance and other risk transfer mechanisms",,0,-1,"{4548DBFB-02F9-459A-847B22A713CFE59B}",1012,6048
"Not applicable/ All amounts",,0,-1,"{A159CEC1-92CA-4649-88B1A2EEE5EA26C0}",1012,6049
">= 10,000 and < 20,000",,0,-1,"{0831F071-38D2-4F6B-B4AA76D60EC850ED}",1012,6050
">= 20,000 and < 100,000",,0,-1,"{54761830-E075-4BAC-8220F89758D875CB}",1012,6051
">= 100,000 and < 1,000,000",,0,-1,"{51AEBA6F-C871-4931-B86DFFFD1AB85204}",1012,6052
">= 1,000,000",,0,-1,"{8186E6B8-2500-4B8D-9BC77B4F3A3F97AA}",1012,6053
"Date of accounting",,-1,-1,"{19613708-FA34-4AC4-B4E6564967638C37}",1012,6056
"Date of occurrence",,-1,-1,"{F491175D-1B3A-46D8-95288F273D4A5586}",1012,6057
"Date of discovery",,-1,-1,"{F7C42303-87CC-46B0-AF52C524AE9EC36B}",1012,6058
"Gross loss amount net of direct recoveries (flow)",,-1,-1,"{95D1E3DB-E1F8-43A5-A014BB93CD776D11}",1012,6059
"Business unit",,-1,-1,"{3EA4E741-C2EA-47F7-82ECA1D0C3A029F0}",1012,6060
"Event type",,-1,-1,"{0DA913F5-E01F-4757-BA842677E83CB80D}",1012,6061
"Cash value",,-1,-1,"{F4D6E835-7D43-47BD-A551209182394799}",1012,6062
"All liabilities other than secured lending or capital market driven transaction, debt securities issued, deposits and derivatives",,0,-1,"{D09F5395-BE5E-4AEC-80AEC4088F631CDD}",1012,6063
"All assets other than secured lending or capital market driven transaction, loans and advances, derivatives and debt securities",,0,-1,"{B48B6C90-0110-4FBE-BE5D8FA65A5AEF1E}",1012,6064
"Stock",,0,-1,"{CB558126-D96B-43FE-B046D0E27B116219}",1012,6065
"Cash value (net)",,-1,-1,"{C9081B48-28BC-446F-918214224B49F824}",1012,6066
"Carrying amount (net)",,-1,-1,"{C06C63D8-44B5-4B52-AC9E01DCB488B92C}",1012,6067
"Fair value (net)",,-1,-1,"{E3222A49-E9C9-435C-BDDF253DDD57D2EF}",1012,6068
"Nominal amount (net)",,-1,-1,"{FF6B1C6A-DBF1-4B79-95D5A10AE07455AC}",1012,6069
"Carrying amount, fair value, nominal amount (net)",,-1,-1,"{7C2DB74D-2AAF-4100-928C983D6D99252B}",1012,6070
"Cash value, market value (net)",,-1,-1,"{CA9743F1-B5A7-4D90-984E23CCAC7698C0}",1012,6071
"Inflows, outflows, stocks",,0,-1,"{F1087B59-666D-45C9-99D6AC1E21C1887F}",1012,6072
"Unencumbered (if > 0)",,0,-1,"{8BE9C20E-E748-48AF-9278EDBE708CCF69}",1012,6073
"CQS 4-6 or unrated",,0,-1,"{FE8335E8-DA41-4736-9C0E6B9537E41779}",1012,6074
"CQS 1-6 or unrated",,0,-1,"{5A9A5577-019C-4323-865748B1FDCB32FD}",1012,6075
"All liabilities. Excluding FX swap",,0,-1,"{6F7DAB66-D1F1-4728-B8511B9164A92659}",1012,6076
"All assets. Excluding FX swap",,0,-1,"{6933C04F-3670-4B26-A56A3B2FB2013550}",1012,6077
"Exempted.Exactly matching offsetting positions",,0,-1,"{13015C28-6541-47E6-AD1B449AA20B1AF1}",1012,6079
"Exempted.Positions subject to hedge accounting",,0,-1,"{7A7DA94F-63B4-4439-A96AEEDBC59E71B1}",1012,6080
"Exempted.Positions subject to prudential filters",,0,-1,"{88EF4CA2-E49D-4561-91E8FDAC55FF8A9E}",1012,6081
"Exempted.Other excluded valuation positions",,0,-1,"{476A10E6-BA4C-48AE-A04776EB81ABEE16}",1012,6082
"Valuation positions included in threshold computation",,0,-1,"{48A4F644-E8CD-4C43-91A76F7201A4168B}",1012,6083
"Assets and liabilities",,0,-1,"{7254B0AA-37CE-4050-AFD5FD4B39D8FE0C}",1012,6084
"Additional valuation adjustment",,-1,-1,"{AA88EF1E-044D-4185-B647B7CA4CF5E1AA}",1012,6085
"Core approach prudent valuation",,0,-1,"{64D74EF7-BD05-472B-959519F188C0240C}",1012,6086
"Market price uncertainty",,0,-1,"{9CC29F42-7B84-4BA5-B1BBF057E1D06A9C}",1012,6087
"Close-out costs",,0,-1,"{CECD002E-9E21-4931-B55C8E2D6D89AD96}",1012,6088
"Model risk",,0,-1,"{20E300FD-DFE8-410C-AF1F6C461F7C9410}",1012,6089
"Concentrated positions",,0,-1,"{1C193720-ADC8-4BE2-ABBA6014D895A8B9}",1012,6090
"Unearned credit spreads",,0,-1,"{7DA45478-81F0-4595-BBF10E79B47F5440}",1012,6091
"Investing and funding costs",,0,-1,"{6159E774-A3C0-45DB-B2FCD927AA1DF6B9}",1012,6092
"Future administrative costs",,0,-1,"{3EEE3169-5FE7-4527-852A1B8356480640}",1012,6093
"Early termination",,0,-1,"{823321FB-605C-454D-BCFD5705E2823E75}",1012,6094
"Operational risk",,0,-1,"{4DF672DE-9B83-4684-86D6C187EB0D019C}",1012,6095
"Day 1 P&L",,0,-1,"{9D8A9461-2F2E-42C3-BC66E2AA405B16F4}",1012,6096
"100% of net unrealised profit",,0,-1,"{2E1C2C3C-FA75-45AD-A7F032FD1D7CA996}",1012,6098
"10% of notional value of derivatives",,0,-1,"{5BC44AD6-C409-40CE-AFE082954850905F}",1012,6099
"25% of inception value of non-derivatives",,0,-1,"{EFFD40A4-3747-41C6-A539D4F8126014FE}",1012,6100
"Post-diversification",,0,-1,"{087C0468-EDB1-4607-A9BB2DDB7BCAF415}",1012,6101
"Pre-diversification",,0,-1,"{9615F02E-B6CD-42D6-8BABBC4003DE0800}",1012,6102
"Diversification benefit",,0,-1,"{7E838D07-5A24-4DC6-88F60FAA400EFE3B}",1012,6103
"Diversification benefit.Method 1",,0,-1,"{8FF63E69-F75E-4175-B9C3454B039FE5BC}",1012,6104
"Diversification benefit.Method 2",,0,-1,"{3A5E65CB-C815-4A74-8ED6CC2D09F145F8}",1012,6105
"Portfolios under Core approach.Main",,0,-1,"{BF89BA63-EF35-48F7-AD0060D000FC2F07}",1012,6106
"Portfolios under Core approach.Fallback",,0,-1,"{B1D70AA1-24D1-4E00-8C1E28E44D247BAE}",1012,6107
"Upside uncertainty",,-1,-1,"{658CEF0A-9658-42AA-894BBA275346B48A}",1012,6114
"QTD revenue",,-1,-1,"{89CA7506-F6DF-4984-A57CF6123530D61D}",1012,6115
"IPV difference",,-1,-1,"{ECCEF8E2-40F5-4DD4-BF045C59BEBF8380}",1012,6116
"Fair value adjustments",,-1,-1,"{6A655F57-EF40-45AA-A9F77BADDF86FE59}",1012,6117
"Expert based approach",,0,-1,"{A52B2D86-5C6B-45CF-B4BD690ADC1126D6}",1012,6118
"Total of net amount",,-1,-1,"{7C0790F9-EB1C-4253-AA11858D929C0D48}",1012,6119
"Relevant credit exposures",,0,-1,"{E008BF57-2D6D-4D8C-9D1971A1AE283AFD}",1012,6141
"Deferred tax assets net of deductible tax liabilities",,0,-1,"{D555B90E-DD00-4B1D-A75BA29D333059DC}",1012,6142
"SVaR Multiplication factor",,-1,-1,"{AF3AFA0E-35BE-436F-AA150645F64439DC}",1012,6143
"VaR Multiplication factor",,-1,-1,"{3553F4E2-09E8-4B7D-8C7397B3735C9A3C}",1012,6144
"All countries",,0,-1,"{EA3A0C5B-B8C4-4484-9EB191241AC22A17}",1012,6145
"Derivatives. Negative fair value","Derivatives with negative fair value. When recognised on the balance sheet derivatives with negative fair value are accounted for as financial liabilities. (Annex V, Part 2)",0,-1,"{81A36A2F-390D-4A02-A2E7A696C3B2548C}",1012,6146
"Derivatives. Positive fair value","Derivatives with positive fair value. When recognised on the balance sheet derivatives with positive fair value are accounted for as financial assets. (Annex V, Part 2)",0,-1,"{988E39D9-D8E4-443E-9DA718ABC3BA2F8A}",1012,6147
"Contingencies. Outflows from committed facilities",,0,-1,"{401D657E-2278-4D2B-83690961CEB28933}",1012,6148
"Contingencies. Committed credit facilities.",,0,-1,"{3B48A419-FC20-413B-9CA3E35764E7C2B9}",1012,6149
"Contingencies. Committed credit facilities. Considered as Level 2B by the receiver",,0,-1,"{494E4D00-E486-4159-A873DE8A9292FC41}",1012,6150
"Contingencies. Committed credit facilities. Other",,0,-1,"{0D811D58-9EFC-4696-81007BA9E223310F}",1012,6151
"Contingencies. Liquidity facilities",,0,-1,"{17CD9B90-81EC-4E62-A3D90DB5B70BC87E}",1012,6152
"Debt securities issued. Other than  Unsecured bonds due, Regulated covered bonds and Securitisations due",,0,-1,"{6A64523C-A2D1-4657-BB0F0569E589A9F4}",1012,6153
"Intragroup or IPS inflows from maturing securities",,0,-1,"{7406922A-B2E7-47AF-B3BDFCD322195D86}",1012,6154
"Non liquid assets",,0,-1,"{C1892378-A02C-4921-9F2157BA021E7275}",1012,6155
"All related parties",,0,-1,"{2145C901-4DA4-4C0D-B5EBA1449D65F4FB}",1012,6157
"Non-trading financial assets mandatorily at fair value through profit or loss, financial assets designated at fair value through profit or loss or from non-trading financial assets measured at fair value through profit or loss","Financial assets included in any of these categories",0,-1,"{310B6762-C613-451E-BC506C01D822B1B1}",1012,6158
